Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,cogs,gross income,Rating,Payment_Credit card,Payment_Ewallet,City_Naypyitaw,City_Yangon
636-17-0325,Cairo,1,Male,Health and beauty,62.57,4,12.514,262.794,2019-02-25,,250.28,12.514,9.5,False,False,False,False
343-75-9322,Cairo,0,Female,Sports and travel,11.85,8,4.74,99.54,2019-01-09,,94.8,4.74,4.1,False,False,False,False
528-14-9470,Alex,0,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,,91.3,4.565,9.2,False,True,False,True
427-45-9297,Cairo,0,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,,285.11,14.2555,5.4,False,True,False,False
807-34-3742,Alex,1,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,,52.38,2.619,5.8,False,False,False,True
288-62-1085,Alex,0,Male,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,,192.7,9.635,5.6,False,True,False,True
670-71-7306,Cairo,1,Male,Sports and travel,44.63,6,13.389,281.169,2019-01-02,,267.78,13.389,5.1,True,False,False,False
660-29-7083,Giza,1,Male,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,,558.7,27.935,5.8,False,False,True,False
271-77-8740,Giza,0,Female,Sports and travel,29.22,6,8.766,184.086,2019-01-01,,175.32,8.766,5.0,False,True,True,False
497-36-0989,Alex,1,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,,155.82,7.791,7.9,False,False,False,True
291-59-1384,Cairo,1,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,,60.3,3.015,6.0,False,False,False,False
860-73-6466,Alex,0,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,,78.94,3.947,5.0,True,False,False,True
549-23-9016,Giza,0,Female,Food and beverages,14.87,2,1.487,31.227,2019-02-13,,29.74,1.487,8.9,True,False,True,False
896-34-0956,Alex,1,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,,21.32,1.066,5.9,False,False,False,True
804-38-3935,Alex,0,Male,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,,281.34,14.067,5.9,True,False,False,True
585-90-0249,Alex,0,Male,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,,73.26,3.663,9.7,False,True,False,True
862-29-5914,Giza,1,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,,22.38,1.119,8.6,True,False,True,False
845-94-6841,Giza,0,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08,,655.92,32.796,4.0,False,False,True,False
125-45-2293,Alex,1,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,,594.6,29.73,4.2,False,False,False,True
843-73-4724,Alex,1,Male,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,,74.1,3.705,9.2,False,False,False,True
409-33-9708,Alex,1,Female,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,,196.96,9.848,9.2,False,True,False,True
658-66-3967,Giza,1,Male,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,,372.33,18.6165,5.0,False,True,True,False
866-70-2814,Cairo,1,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,,527.9,26.395,10.0,False,True,False,False
160-22-2687,Alex,0,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,,479.75,23.9875,8.8,False,True,False,True
895-03-6665,Cairo,1,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,,328.59,16.4295,4.2,False,False,False,False
770-42-8960,Cairo,1,Male,Food and beverages,21.12,8,8.448,177.408,2019-01-01,,168.96,8.448,6.3,False,False,False,False
748-45-2862,Alex,0,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,,113.24,5.662,8.2,False,False,False,True
234-36-2483,Cairo,1,Male,Health and beauty,57.59,6,17.277,362.817,2019-02-15,,345.54,17.277,5.1,False,False,False,False
316-66-3011,Alex,0,Female,Food and beverages,47.63,9,21.4335,450.1035,2019-01-23,,428.67,21.4335,5.0,False,False,False,True
848-95-6252,Giza,0,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,,86.27,4.3135,7.0,False,True,True,False
840-76-5966,Alex,0,Male,Sports and travel,12.76,2,1.276,26.796,2019-01-08,,25.52,1.276,7.8,False,True,False,True
152-03-4217,Cairo,1,Female,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,,101.52,5.076,4.3,True,False,False,False
533-66-5566,Cairo,1,Female,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,,357.49,17.8745,7.0,False,False,False,False
124-31-1458,Alex,0,Female,Electronic accessories,79.59,3,11.9385,250.7085,2019-01-08,,238.77,11.9385,6.6,False,False,False,True
176-78-1170,Giza,0,Male,Health and beauty,33.81,3,5.0715,106.5015,2019-01-26,,101.43,5.0715,7.3,False,True,True,False
361-59-0574,Cairo,0,Male,Sports and travel,90.53,8,36.212,760.452,2019-03-15,,724.24,36.212,6.5,True,False,False,False
101-81-4070,Giza,0,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,,125.64,6.282,4.9,False,True,True,False
631-34-1880,Giza,0,Male,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08,,72.93,3.6465,4.3,True,False,True,False
852-82-2749,Alex,1,Male,Sports and travel,64.59,4,12.918,271.278,2019-01-06,,258.36,12.918,9.3,False,True,False,True
873-14-6353,Alex,0,Male,Food and beverages,24.82,7,8.687,182.427,2019-02-16,,173.74,8.687,7.1,True,False,False,True
584-66-4073,Giza,1,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,,56.5,2.825,9.6,False,True,True,False
544-55-9589,Cairo,0,Female,Electronic accessories,21.43,10,10.715,225.015,2019-01-28,,214.3,10.715,6.2,False,False,False,False
166-19-2553,Alex,0,Male,Sports and travel,89.06,6,26.718,561.078,2019-01-18,,534.36,26.718,9.9,False,False,False,True
737-88-5876,Alex,0,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,,93.16,4.658,5.9,True,False,False,True
154-87-7367,Giza,1,Male,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,,522.08,26.104,6.3,False,True,True,False
885-56-0389,Giza,0,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,,52.35,2.6175,4.0,False,False,True,False
608-05-3804,Cairo,0,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,,39.75,1.9875,6.1,False,False,False,False
448-61-3783,Alex,1,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,,720.16,36.008,4.5,True,False,False,True
761-49-0439,Cairo,0,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,,96.8,4.84,8.6,False,True,False,False
490-95-0021,Cairo,0,Female,Food and beverages,33.21,10,16.605,348.705,2019-01-08,,332.1,16.605,6.0,False,True,False,False
115-38-7388,Giza,0,Female,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,,81.44,4.072,9.5,True,False,True,False
311-13-6971,Cairo,0,Male,Sports and travel,31.99,10,15.995,335.895,2019-02-20,,319.9,15.995,9.9,True,False,False,False
291-55-6563,Alex,0,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,,206.52,10.326,7.5,False,True,False,True
548-48-3156,Alex,0,Female,Food and beverages,83.34,2,8.334,175.014,2019-03-19,,166.68,8.334,7.6,False,False,False,True
460-93-5834,Alex,1,Male,Sports and travel,45.58,7,15.953,335.013,2019-01-13,,319.06,15.953,5.0,False,False,False,True
325-89-4209,Alex,0,Male,Food and beverages,87.9,1,4.395,92.295,2019-02-05,,87.9,4.395,6.7,False,True,False,True
884-80-6021,Alex,0,Female,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,,734.7,36.735,9.5,False,True,False,True
137-74-8729,Giza,1,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,,97.52,4.876,6.8,False,True,True,False
880-46-5796,Alex,0,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,,769.2,38.46,5.6,False,True,False,True
389-70-2397,Giza,1,Female,Health and beauty,83.66,5,20.915,439.215,2019-02-21,,418.3,20.915,7.2,False,False,True,False
114-35-5271,Cairo,1,Female,Electronic accessories,57.91,8,23.164,486.444,2019-02-07,,463.28,23.164,8.1,False,False,False,False
607-76-6216,Giza,0,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,,462.45,23.1225,8.6,True,False,True,False
715-20-1673,Cairo,1,Male,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,,141.9,7.095,9.4,False,False,False,False
811-35-1094,Cairo,0,Male,Electronic accessories,50.45,6,15.135,317.835,2019-02-06,,302.7,15.135,8.9,True,False,False,False
699-88-1972,Cairo,1,Male,Health and beauty,99.16,8,39.664,832.944,2019-01-28,,793.28,39.664,4.2,True,False,False,False
781-84-8059,Giza,1,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,,425.18,21.259,5.0,False,True,True,False
409-49-6995,Giza,0,Female,Food and beverages,47.27,6,14.181,297.801,2019-02-05,,283.62,14.181,8.8,False,False,True,False
725-54-0677,Giza,0,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,,599.2,29.96,5.3,False,False,True,False
146-09-5432,Alex,0,Male,Food and beverages,35.04,9,15.768,331.128,2019-02-09,,315.36,15.768,4.6,False,True,False,True
377-79-7592,Giza,0,Female,Electronic accessories,44.84,9,20.178,423.738,2019-01-14,,403.56,20.178,7.5,True,False,True,False
509-10-0516,Cairo,1,Male,Home and lifestyle,45.97,4,9.194,193.074,2019-02-09,,183.88,9.194,5.1,False,True,False,False
595-94-9924,Alex,0,Female,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,,138.65,6.9325,4.2,True,False,False,True
865-41-9075,Alex,1,Male,Food and beverages,11.53,7,4.0355,84.7455,2019-01-28,,80.71,4.0355,8.1,False,False,False,True
545-07-8534,Giza,1,Female,Health and beauty,58.32,2,5.832,122.472,2019-02-14,,116.64,5.832,6.0,False,True,True,False
118-62-1812,Giza,0,Female,Home and lifestyle,78.38,4,15.676,329.196,2019-03-24,,313.52,15.676,7.9,False,False,True,False
450-42-3339,Giza,1,Male,Health and beauty,84.61,10,42.305,888.405,2019-02-09,,846.1,42.305,8.8,True,False,True,False
851-98-3555,Cairo,1,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,,414.4,20.72,6.6,True,False,False,False
186-71-5196,Alex,0,Female,Food and beverages,79.54,2,7.954,167.034,2019-03-27,,159.08,7.954,6.2,False,True,False,True
624-01-8356,Cairo,1,Female,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,,490.1,24.505,4.2,True,False,False,False
313-66-9943,Cairo,0,Female,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,,87.45,4.3725,7.3,True,False,False,False
151-27-8496,Giza,1,Female,Electronic accessories,56.13,4,11.226,235.746,2019-01-19,,224.52,11.226,8.6,False,True,True,False
453-33-6436,Alex,1,Female,Home and lifestyle,93.12,8,37.248,782.208,2019-02-07,,744.96,37.248,6.8,False,False,False,True
522-57-8364,Alex,0,Male,Fashion accessories,51.34,8,20.536,431.256,2019-01-31,,410.72,20.536,7.6,False,True,False,True
459-45-2396,Alex,0,Female,Food and beverages,99.6,3,14.94,313.74,2019-02-25,,298.8,14.94,5.8,False,False,False,True
717-96-4189,Giza,1,Female,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,,212.94,10.647,4.1,False,False,True,False
722-13-2115,Giza,0,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,,42.85,2.1425,9.3,True,False,True,False
749-81-8133,Alex,1,Female,Fashion accessories,94.67,4,18.934,397.614,2019-03-11,,378.68,18.934,6.8,False,False,False,True
777-67-2495,Cairo,1,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22,,206.91,10.3455,8.7,False,True,False,False
636-98-3364,Cairo,0,Female,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,,78.78,3.939,6.3,False,True,False,False
246-55-6923,Giza,0,Female,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10,,322.11,16.1055,5.1,True,False,True,False
181-82-6255,Cairo,1,Female,Home and lifestyle,16.37,6,4.911,103.131,2019-02-08,,98.22,4.911,7.0,False,False,False,False
838-02-1821,Giza,0,Female,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,,25.46,1.273,5.2,True,False,True,False
887-42-0517,Giza,1,Female,Sports and travel,83.14,7,29.099,611.079,2019-01-10,,581.98,29.099,6.6,True,False,True,False
457-12-0244,Giza,0,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14,,211.32,10.566,6.5,False,True,True,False
226-34-0034,Cairo,1,Female,Electronic accessories,13.78,4,2.756,57.876,2019-01-10,,55.12,2.756,9.0,False,True,False,False
321-49-7382,Cairo,0,Male,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,,88.31,4.4155,5.2,True,False,False,False
397-25-8725,Alex,0,Female,Health and beauty,39.62,9,17.829,374.409,2019-01-13,,356.58,17.829,6.8,True,False,False,True
431-66-2305,Cairo,1,Female,Electronic accessories,88.25,9,39.7125,833.9625,2019-02-15,,794.25,39.7125,7.6,True,False,False,False
825-94-5922,Cairo,1,Male,Sports and travel,25.31,2,2.531,53.151,2019-03-02,,50.62,2.531,7.2,False,True,False,False
641-62-7288,Cairo,1,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,,599.52,29.976,7.1,False,True,False,False
756-93-1854,Giza,0,Female,Fashion accessories,83.35,2,8.335,175.035,2019-02-02,,166.7,8.335,9.5,True,False,True,False
243-55-8457,Alex,1,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,,744.4,37.22,5.1,False,True,False,True
458-10-8612,Giza,1,Male,Health and beauty,64.08,7,22.428,470.988,2019-01-20,,448.56,22.428,7.6,False,True,True,False
501-61-1753,Cairo,1,Female,Home and lifestyle,63.15,6,18.945,397.845,2019-01-03,,378.9,18.945,9.8,False,True,False,False
235-06-8510,Giza,0,Male,Home and lifestyle,85.72,3,12.858,270.018,2019-01-24,,257.16,12.858,5.1,False,True,True,False
433-08-7822,Giza,1,Female,Health and beauty,78.89,7,27.6115,579.8415,2019-01-05,,552.23,27.6115,7.5,False,True,True,False
361-85-2571,Alex,1,Female,Sports and travel,89.48,5,22.37,469.77,2019-03-30,,447.4,22.37,7.4,False,False,False,True
131-70-8179,Alex,0,Female,Health and beauty,92.09,3,13.8135,290.0835,2019-02-17,,276.27,13.8135,4.2,False,False,False,True
500-02-2261,Giza,1,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21,,343.74,17.187,5.9,False,True,True,False
720-72-2436,Alex,1,Male,Food and beverages,66.52,4,13.304,279.384,2019-03-02,,266.08,13.304,6.9,False,True,False,True
702-83-5291,Giza,0,Male,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,,898.38,44.919,6.6,False,False,True,False
809-69-9497,Alex,1,Female,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,,456.8,22.84,5.7,False,True,False,True
449-16-6770,Alex,1,Male,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,,253.95,12.6975,5.3,True,False,False,True
333-23-2632,Alex,0,Male,Health and beauty,10.08,7,3.528,74.088,2019-03-28,,70.56,3.528,4.2,False,False,False,True
489-82-1237,Alex,1,Female,Electronic accessories,93.88,7,32.858,690.018,2019-01-05,,657.16,32.858,7.3,True,False,False,True
859-97-6048,Giza,0,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,,168.5,8.425,5.3,True,False,True,False
676-10-2200,Cairo,0,Male,Fashion accessories,53.78,1,2.689,56.469,2019-02-03,,53.78,2.689,4.7,False,True,False,False
373-88-1424,Giza,0,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,,179.05,8.9525,7.9,False,True,True,False
365-16-4334,Cairo,1,Female,Food and beverages,26.43,8,10.572,222.012,2019-02-24,,211.44,10.572,8.9,False,True,False,False
503-21-4385,Cairo,0,Male,Health and beauty,39.91,3,5.9865,125.7165,2019-02-21,,119.73,5.9865,9.3,False,True,False,False
305-89-2768,Cairo,0,Female,Home and lifestyle,21.9,3,3.285,68.985,2019-01-09,,65.7,3.285,4.7,False,True,False,False
574-80-1489,Cairo,0,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,,251.4,12.57,8.7,False,True,False,False
784-08-0310,Giza,0,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13,,84.16,4.208,7.6,False,False,True,False
200-40-6154,Cairo,0,Male,Home and lifestyle,65.91,6,19.773,415.233,2019-02-09,,395.46,19.773,5.7,False,False,False,False
846-10-0341,Alex,1,Female,Fashion accessories,42.57,7,14.8995,312.8895,2019-01-06,,297.99,14.8995,6.8,False,False,False,True
577-34-7579,Giza,0,Male,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10,,454.41,22.7205,5.4,False,False,True,False
430-02-3888,Cairo,1,Male,Electronic accessories,46.02,6,13.806,289.926,2019-02-07,,276.12,13.806,7.1,False,False,False,False
867-47-1948,Giza,1,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,,158.0,7.9,7.8,False,False,True,False
384-59-6655,Alex,0,Female,Food and beverages,98.66,9,44.397,932.337,2019-02-19,,887.94,44.397,8.4,False,False,False,True
256-58-3609,Giza,0,Male,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,,91.98,4.599,9.8,False,False,True,False
324-92-3863,Alex,0,Male,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,,41.78,2.089,9.8,False,False,False,True
593-08-5916,Alex,1,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,,15.5,0.775,7.4,True,False,False,True
364-34-2972,Giza,0,Male,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,,290.46,14.523,6.7,False,False,True,False
794-42-3736,Cairo,1,Male,Food and beverages,33.33,2,3.333,69.993,2019-01-26,,66.66,3.333,6.4,True,False,False,False
172-42-8274,Cairo,1,Female,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,,76.54,3.827,5.8,True,False,False,False
558-60-5016,Alex,1,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,,299.7,14.985,7.2,False,True,False,True
195-06-0432,Alex,0,Male,Home and lifestyle,81.01,3,12.1515,255.1815,2019-01-13,,243.03,12.1515,9.3,True,False,False,True
605-03-2706,Alex,1,Female,Health and beauty,15.8,3,2.37,49.77,2019-03-25,,47.4,2.37,9.5,False,False,False,True
214-30-2776,Cairo,0,Female,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11,,172.45,8.6225,9.0,True,False,False,False
746-04-1077,Cairo,0,Female,Food and beverages,84.63,10,42.315,888.615,2019-01-01,,846.3,42.315,9.0,True,False,False,False
448-34-8700,Cairo,0,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2019-02-10,,258.37,12.9185,6.7,False,True,False,False
452-04-8808,Cairo,1,Male,Electronic accessories,87.08,7,30.478,640.038,2019-01-26,,609.56,30.478,5.5,False,False,False,False
531-56-4728,Alex,1,Male,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11,,240.24,12.012,5.4,False,False,False,True
744-82-9138,Giza,1,Male,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,,172.26,8.613,8.2,False,False,True,False
883-69-1285,Cairo,0,Male,Fashion accessories,49.92,2,4.992,104.832,2019-03-06,,99.84,4.992,7.0,True,False,False,False
221-25-5073,Alex,1,Female,Food and beverages,74.66,4,14.932,313.572,2019-03-04,,298.64,14.932,8.5,False,False,False,True
518-71-6847,Cairo,0,Male,Food and beverages,26.6,6,7.98,167.58,2019-02-26,,159.6,7.98,4.9,False,True,False,False
156-20-0370,Cairo,1,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,,25.45,1.2725,5.1,True,False,False,False
151-33-7434,Cairo,1,Female,Food and beverages,67.77,1,3.3885,71.1585,2019-02-04,,67.77,3.3885,6.5,True,False,False,False
728-47-9078,Giza,0,Male,Food and beverages,59.59,4,11.918,250.278,2019-01-19,,238.36,11.918,9.8,False,False,True,False
809-46-1866,Alex,1,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,,232.6,11.63,8.4,False,False,False,True
139-32-4183,Alex,0,Female,Sports and travel,97.48,9,43.866,921.186,2019-03-14,,877.32,43.866,7.4,False,True,False,True
148-41-7930,Giza,1,Male,Health and beauty,99.96,7,34.986,734.706,2019-01-23,,699.72,34.986,6.1,False,False,True,False
189-40-5216,Giza,1,Male,Electronic accessories,96.37,7,33.7295,708.3195,2019-01-09,,674.59,33.7295,6.0,False,False,True,False
374-38-5555,Cairo,1,Female,Fashion accessories,63.71,5,15.9275,334.4775,2019-02-07,,318.55,15.9275,8.5,False,True,False,False
764-44-8999,Cairo,1,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,,29.52,1.476,4.3,False,True,False,False
552-44-5977,Cairo,0,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03,,496.0,24.8,6.2,True,False,False,False
267-62-7380,Giza,0,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,,823.4,41.17,4.3,False,True,True,False
430-53-4718,Cairo,0,Male,Health and beauty,75.37,8,30.148,633.108,2019-01-28,,602.96,30.148,8.4,True,False,False,False
886-18-2897,Alex,1,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,,282.8,14.14,4.5,True,False,False,True
602-16-6955,Cairo,1,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24,,766.0,38.3,6.0,False,True,False,False
745-74-0715,Alex,1,Male,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,,116.06,5.803,8.8,False,True,False,True
690-01-6631,Cairo,1,Male,Fashion accessories,17.49,10,8.745,183.645,2019-02-22,,174.9,8.745,6.6,False,True,False,False
652-49-6720,Giza,0,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,,60.95,3.0475,5.9,False,True,True,False
233-67-5758,Giza,1,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,,40.35,2.0175,6.2,False,True,True,False
303-96-2227,Cairo,1,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,,973.8,48.69,4.4,False,True,False,False
727-02-1313,Alex,0,Male,Food and beverages,31.84,1,1.592,33.432,2019-02-09,,31.84,1.592,7.7,False,False,False,True
347-56-2442,Alex,1,Male,Home and lifestyle,65.82,1,3.291,69.111,2019-02-22,,65.82,3.291,4.1,False,False,False,True
849-09-3807,Alex,0,Female,Fashion accessories,88.34,7,30.919,649.299,2019-02-18,,618.38,30.919,6.6,False,False,False,True
