Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,cogs,gross income,Rating,Payment_Credit card,Payment_Ewallet,City_Naypyitaw,City_Yangon,CustomerType_lbl
183-21-3799,Giza,1,Female,Electronic accessories,77.63,9,34.9335,733.6035,2/19/2019,3:14:00 PM,698.67,34.9335,7.2,False,True,True,False,Normal
268-20-3585,Giza,1,Female,Health and beauty,13.85,9,6.2325,130.8825,02-04-19,12:50:00 PM,124.65,6.2325,6.0,False,True,True,False,Normal
735-32-9839,Giza,0,Male,Fashion accessories,98.7,8,39.48,829.08,1/31/2019,10:36:00 AM,789.6,39.48,8.5,False,True,True,False,Member
258-92-7466,Alex,1,Female,Health and beauty,35.68,5,8.92,187.32,02-06-19,6:33:00 PM,178.4,8.92,6.6,True,False,False,True,Normal
857-16-3520,Alex,0,Female,Fashion accessories,71.46,7,25.011,525.231,3/28/2019,4:06:00 PM,500.22,25.011,4.5,False,True,False,True,Member
482-17-1179,Alex,0,Male,Electronic accessories,11.94,3,1.791,37.611,1/19/2019,12:47:00 PM,35.82,1.791,8.1,True,False,False,True,Member
788-21-5741,Alex,1,Male,Fashion accessories,45.38,3,6.807,142.947,2/17/2019,1:34:00 PM,136.14,6.807,7.2,True,False,False,True,Normal
821-14-9046,Cairo,0,Female,Fashion accessories,17.48,6,5.244,110.124,1/18/2019,3:04:00 PM,104.88,5.244,6.1,True,False,False,False,Member
418-05-0656,Cairo,1,Female,Fashion accessories,25.56,7,8.946,187.866,02-02-19,8:42:00 PM,178.92,8.946,7.1,False,False,False,False,Normal
678-79-0726,Giza,0,Female,Sports and travel,90.63,9,40.7835,856.4535,1/18/2019,3:28:00 PM,815.67,40.7835,5.1,False,False,True,False,Member
776-68-1096,Cairo,1,Male,Home and lifestyle,44.12,3,6.618,138.978,3/18/2019,1:45:00 PM,132.36,6.618,7.9,True,False,False,False,Normal
592-46-1692,Giza,0,Female,Food and beverages,36.77,7,12.8695,270.2595,01-11-19,8:10:00 PM,257.39,12.8695,7.4,False,False,True,False,Member
434-35-9162,Cairo,0,Male,Food and beverages,23.34,4,4.668,98.028,02-04-19,6:53:00 PM,93.36,4.668,7.4,False,True,False,False,Member
149-14-0304,Giza,0,Female,Health and beauty,28.5,8,11.4,239.4,02-06-19,2:24:00 PM,228.0,11.4,6.6,False,False,True,False,Member
442-44-6497,Giza,0,Male,Home and lifestyle,55.57,3,8.3355,175.0455,01-08-19,11:42:00 AM,166.71,8.3355,5.9,True,False,True,False,Member
174-64-0215,Cairo,1,Male,Sports and travel,69.74,10,34.87,732.27,03-05-19,5:49:00 PM,697.4,34.87,8.9,True,False,False,False,Normal
210-74-9613,Giza,1,Male,Fashion accessories,97.26,4,19.452,408.492,3/16/2019,3:33:00 PM,389.04,19.452,6.8,False,True,True,False,Normal
299-29-0180,Cairo,0,Female,Home and lifestyle,52.18,7,18.263,383.523,03-09-19,10:54:00 AM,365.26,18.263,9.3,False,False,False,False,Member
247-11-2470,Alex,0,Female,Fashion accessories,22.32,4,4.464,93.744,03-01-19,4:23:00 PM,89.28,4.464,4.4,True,False,False,True,Member
635-28-5728,Alex,1,Male,Health and beauty,56.0,3,8.4,176.4,2/28/2019,7:33:00 PM,168.0,8.4,4.8,False,True,False,True,Normal
756-49-0168,Alex,0,Male,Fashion accessories,19.7,1,0.985,20.685,02-08-19,11:39:00 AM,19.7,0.985,9.5,False,True,False,True,Member
438-23-1242,Cairo,1,Male,Electronic accessories,75.88,7,26.558,557.718,1/24/2019,10:38:00 AM,531.16,26.558,8.9,False,True,False,False,Normal
238-45-6950,Cairo,0,Male,Food and beverages,53.72,1,2.686,56.406,03-01-19,8:03:00 PM,53.72,2.686,6.4,False,True,False,False,Member
607-65-2441,Giza,0,Male,Health and beauty,81.95,10,40.975,860.475,03-10-19,12:39:00 PM,819.5,40.975,6.0,True,False,True,False,Member
386-27-7606,Giza,0,Female,Home and lifestyle,81.2,7,28.42,596.82,3/23/2019,3:59:00 PM,568.4,28.42,8.1,True,False,True,False,Member
137-63-5492,Giza,1,Male,Electronic accessories,58.76,10,29.38,616.98,1/29/2019,2:26:00 PM,587.6,29.38,9.0,False,True,True,False,Normal
197-77-7132,Cairo,0,Male,Electronic accessories,91.56,8,36.624,769.104,01-12-19,6:22:00 PM,732.48,36.624,6.0,False,True,False,False,Member
805-86-0265,Alex,1,Male,Home and lifestyle,93.96,9,42.282,887.922,3/20/2019,11:32:00 AM,845.64,42.282,9.8,False,False,False,True,Normal
733-29-1227,Giza,1,Male,Home and lifestyle,55.61,7,19.4635,408.7335,3/23/2019,12:41:00 PM,389.27,19.4635,8.5,False,False,True,False,Normal
451-73-2711,Giza,1,Male,Food and beverages,84.83,1,4.2415,89.0715,1/14/2019,3:20:00 PM,84.83,4.2415,8.8,False,True,True,False,Normal
373-14-0504,Alex,0,Female,Sports and travel,71.63,2,7.163,150.423,02-12-19,2:33:00 PM,143.26,7.163,8.8,False,True,False,True,Member
546-80-2899,Alex,0,Male,Home and lifestyle,37.69,2,3.769,79.149,2/20/2019,3:29:00 PM,75.38,3.769,9.5,False,True,False,True,Member
345-68-9016,Giza,0,Female,Sports and travel,31.67,8,12.668,266.028,01-02-19,4:19:00 PM,253.36,12.668,5.6,True,False,True,False,Member
390-17-5806,Giza,0,Female,Food and beverages,38.42,1,1.921,40.341,02-02-19,4:33:00 PM,38.42,1.921,8.6,False,False,True,False,Member
457-13-1708,Cairo,0,Male,Fashion accessories,65.23,10,32.615,684.915,01-08-19,7:07:00 PM,652.3,32.615,5.2,True,False,False,False,Member
664-14-2882,Giza,0,Female,Home and lifestyle,10.53,5,2.6325,55.2825,1/30/2019,2:43:00 PM,52.65,2.6325,5.8,True,False,True,False,Member
487-79-6868,Cairo,0,Female,Home and lifestyle,12.29,9,5.5305,116.1405,3/26/2019,7:28:00 PM,110.61,5.5305,8.0,True,False,False,False,Member
314-23-4520,Giza,0,Male,Health and beauty,81.23,7,28.4305,597.0405,1/15/2019,8:44:00 PM,568.61,28.4305,9.0,False,False,True,False,Member
210-30-7976,Cairo,0,Female,Fashion accessories,22.32,4,4.464,93.744,3/14/2019,11:16:00 AM,89.28,4.464,4.1,False,True,False,False,Member
585-86-8361,Alex,1,Female,Food and beverages,27.28,5,6.82,143.22,02-03-19,10:31:00 AM,136.4,6.82,8.6,True,False,False,True,Normal
807-14-7833,Alex,0,Female,Electronic accessories,17.42,10,8.71,182.91,2/22/2019,12:30:00 PM,174.2,8.71,7.0,False,True,False,True,Member
775-72-1988,Cairo,1,Male,Home and lifestyle,73.28,5,18.32,384.72,1/24/2019,3:05:00 PM,366.4,18.32,8.4,False,True,False,False,Normal
288-38-3758,Giza,0,Female,Fashion accessories,84.87,3,12.7305,267.3405,1/25/2019,6:30:00 PM,254.61,12.7305,7.4,False,True,True,False,Member
652-43-6591,Alex,1,Female,Fashion accessories,97.29,8,38.916,817.236,03-09-19,1:18:00 PM,778.32,38.916,6.2,True,False,False,True,Normal
785-96-0615,Cairo,0,Female,Electronic accessories,35.74,8,14.296,300.216,2/17/2019,3:28:00 PM,285.92,14.296,4.9,False,True,False,False,Member
406-46-7107,Alex,1,Female,Home and lifestyle,96.52,6,28.956,608.076,01-11-19,11:52:00 AM,579.12,28.956,4.5,False,False,False,True,Normal
250-17-5703,Alex,0,Male,Food and beverages,18.85,10,9.425,197.925,2/27/2019,6:24:00 PM,188.5,9.425,5.6,False,True,False,True,Member
156-95-3964,Alex,1,Female,Food and beverages,55.39,4,11.078,232.638,3/25/2019,3:19:00 PM,221.56,11.078,8.0,False,True,False,True,Normal
842-40-8179,Cairo,0,Female,Food and beverages,77.2,10,38.6,810.6,02-11-19,10:38:00 AM,772.0,38.6,5.6,True,False,False,False,Member
525-09-8450,Cairo,1,Male,Electronic accessories,72.13,10,36.065,757.365,1/31/2019,3:12:00 PM,721.3,36.065,4.2,True,False,False,False,Normal
410-67-1709,Alex,0,Female,Fashion accessories,63.88,8,25.552,536.592,1/20/2019,5:48:00 PM,511.04,25.552,9.9,False,True,False,True,Member
587-73-4862,Alex,0,Female,Health and beauty,10.69,5,2.6725,56.1225,3/26/2019,11:07:00 AM,53.45,2.6725,7.6,False,True,False,True,Member
787-87-2010,Alex,0,Male,Health and beauty,55.5,4,11.1,233.1,1/20/2019,3:48:00 PM,222.0,11.1,6.6,True,False,False,True,Member
593-14-4239,Cairo,1,Female,Home and lifestyle,95.46,8,38.184,801.864,03-05-19,7:40:00 PM,763.68,38.184,4.7,False,True,False,False,Normal
801-88-0346,Giza,1,Female,Fashion accessories,76.06,3,11.409,239.589,01-05-19,8:30:00 PM,228.18,11.409,9.8,True,False,True,False,Normal
388-76-2555,Cairo,1,Male,Sports and travel,13.69,6,4.107,86.247,2/13/2019,1:59:00 PM,82.14,4.107,6.3,False,False,False,False,Normal
711-31-1234,Cairo,1,Female,Electronic accessories,95.64,4,19.128,401.688,3/16/2019,6:51:00 PM,382.56,19.128,7.9,False,False,False,False,Normal
886-54-6089,Alex,1,Female,Home and lifestyle,11.43,6,3.429,72.009,1/15/2019,5:24:00 PM,68.58,3.429,7.7,False,False,False,True,Normal
707-32-7409,Cairo,0,Female,Sports and travel,95.54,4,19.108,401.268,2/26/2019,11:58:00 AM,382.16,19.108,4.5,False,True,False,False,Member
759-98-4285,Giza,0,Female,Health and beauty,85.87,7,30.0545,631.1445,2/27/2019,7:01:00 PM,601.09,30.0545,8.0,True,False,True,False,Member
201-63-8275,Giza,0,Female,Sports and travel,67.99,7,23.7965,499.7265,2/17/2019,4:50:00 PM,475.93,23.7965,5.7,False,True,True,False,Member
471-06-8611,Giza,1,Female,Food and beverages,52.42,1,2.621,55.041,02-06-19,10:22:00 AM,52.42,2.621,6.3,True,False,True,False,Normal
200-16-5952,Giza,0,Male,Food and beverages,65.65,2,6.565,137.865,1/17/2019,4:46:00 PM,131.3,6.565,6.0,False,False,True,False,Member
120-54-2248,Cairo,1,Female,Food and beverages,28.86,5,7.215,151.515,1/22/2019,6:08:00 PM,144.3,7.215,8.0,True,False,False,False,Normal
102-77-2261,Giza,0,Male,Health and beauty,65.31,7,22.8585,480.0285,03-05-19,6:02:00 PM,457.17,22.8585,4.2,True,False,True,False,Member
875-31-8302,Cairo,1,Male,Sports and travel,93.38,1,4.669,98.049,01-03-19,1:07:00 PM,93.38,4.669,9.6,False,False,False,False,Normal
102-06-2002,Giza,0,Male,Sports and travel,25.25,5,6.3125,132.5625,3/20/2019,5:52:00 PM,126.25,6.3125,6.1,False,False,True,False,Member
457-94-0464,Cairo,0,Male,Electronic accessories,87.87,9,39.5415,830.3715,1/31/2019,8:32:00 PM,790.83,39.5415,5.6,False,True,False,False,Member
629-42-4133,Giza,1,Male,Health and beauty,21.8,8,8.72,183.12,2/19/2019,7:24:00 PM,174.4,8.72,8.3,False,False,True,False,Normal
534-53-3526,Alex,1,Female,Sports and travel,94.76,4,18.952,397.992,02-11-19,4:06:00 PM,379.04,18.952,7.8,False,True,False,True,Normal
307-04-2070,Alex,0,Female,Fashion accessories,30.62,1,1.531,32.151,02-05-19,2:14:00 PM,30.62,1.531,4.1,True,False,False,True,Member
468-99-7231,Giza,1,Female,Home and lifestyle,44.01,8,17.604,369.684,03-03-19,5:36:00 PM,352.08,17.604,8.8,False,False,True,False,Normal
516-77-6464,Giza,0,Female,Health and beauty,10.16,5,2.54,53.34,2/24/2019,1:08:00 PM,50.8,2.54,4.1,False,True,True,False,Member
404-91-5964,Alex,1,Male,Electronic accessories,74.58,7,26.103,548.163,02-04-19,4:09:00 PM,522.06,26.103,9.0,True,False,False,True,Normal
886-77-9084,Giza,1,Male,Electronic accessories,71.89,8,28.756,603.876,2/19/2019,11:33:00 AM,575.12,28.756,5.5,False,True,True,False,Normal
790-38-4466,Giza,1,Female,Health and beauty,10.99,5,2.7475,57.6975,1/23/2019,10:18:00 AM,54.95,2.7475,9.3,True,False,True,False,Normal
704-10-4056,Giza,0,Male,Health and beauty,60.47,3,9.0705,190.4805,1/14/2019,10:55:00 AM,181.41,9.0705,5.6,True,False,True,False,Member
497-37-6538,Alex,1,Male,Sports and travel,58.91,7,20.6185,432.9885,1/17/2019,3:15:00 PM,412.37,20.6185,9.7,False,True,False,True,Normal
651-96-5970,Alex,1,Male,Fashion accessories,46.41,1,2.3205,48.7305,03-03-19,8:06:00 PM,46.41,2.3205,4.0,True,False,False,True,Normal
400-80-4065,Giza,0,Male,Health and beauty,68.55,4,13.71,287.91,2/15/2019,8:21:00 PM,274.2,13.71,9.2,True,False,True,False,Member
744-16-7898,Cairo,1,Female,Home and lifestyle,97.37,10,48.685,1022.385,1/15/2019,1:48:00 PM,973.7,48.685,4.9,True,False,False,False,Normal
263-12-5321,Alex,0,Male,Electronic accessories,92.6,7,32.41,680.61,2/27/2019,12:52:00 PM,648.2,32.41,9.3,True,False,False,True,Member
702-72-0487,Alex,1,Female,Electronic accessories,46.61,2,4.661,97.881,2/26/2019,12:28:00 PM,93.22,4.661,6.6,True,False,False,True,Normal
605-83-1050,Cairo,1,Male,Fashion accessories,27.18,2,2.718,57.078,3/15/2019,4:26:00 PM,54.36,2.718,4.3,False,True,False,False,Normal
443-60-9639,Giza,0,Female,Home and lifestyle,60.87,1,3.0435,63.9135,1/24/2019,1:24:00 PM,60.87,3.0435,5.5,False,False,True,False,Member
864-24-7918,Alex,0,Female,Sports and travel,24.49,10,12.245,257.145,2/22/2019,3:15:00 PM,244.9,12.245,8.1,False,False,False,True,Member
359-94-5395,Cairo,1,Male,Health and beauty,92.78,1,4.639,97.419,3/15/2019,10:50:00 AM,92.78,4.639,9.8,True,False,False,False,Normal
401-09-4232,Giza,0,Male,Home and lifestyle,86.69,5,21.6725,455.1225,02-11-19,6:38:00 PM,433.45,21.6725,9.4,False,True,True,False,Member
751-15-6198,Cairo,1,Male,Sports and travel,23.01,6,6.903,144.963,01-12-19,4:45:00 PM,138.06,6.903,7.9,False,True,False,False,Normal
324-41-6833,Giza,0,Female,Electronic accessories,30.2,8,12.08,253.68,03-03-19,7:30:00 PM,241.6,12.08,5.1,False,True,True,False,Member
474-33-8305,Giza,0,Male,Fashion accessories,67.39,7,23.5865,495.3165,3/23/2019,1:23:00 PM,471.73,23.5865,6.9,False,True,True,False,Member
759-29-9521,Alex,0,Female,Fashion accessories,48.96,9,22.032,462.672,03-04-19,11:27:00 AM,440.64,22.032,8.0,False,False,False,True,Member
831-81-6575,Cairo,0,Female,Electronic accessories,75.59,9,34.0155,714.3255,2/23/2019,11:12:00 AM,680.31,34.0155,8.0,False,False,False,False,Member
220-68-6701,Alex,1,Female,Home and lifestyle,77.47,4,15.494,325.374,3/17/2019,4:36:00 PM,309.88,15.494,4.2,False,False,False,True,Normal
618-34-8551,Alex,1,Female,Sports and travel,93.18,2,9.318,195.678,1/16/2019,6:41:00 PM,186.36,9.318,8.5,True,False,False,True,Normal
257-60-7754,Alex,1,Female,Electronic accessories,50.23,4,10.046,210.966,01-08-19,5:12:00 PM,200.92,10.046,9.0,False,False,False,True,Normal
559-61-5987,Cairo,1,Female,Health and beauty,17.75,1,0.8875,18.6375,1/14/2019,10:38:00 AM,17.75,0.8875,8.6,False,False,False,False,Normal
189-55-2313,Giza,1,Female,Fashion accessories,62.18,10,31.09,652.89,1/31/2019,10:33:00 AM,621.8,31.09,6.0,False,True,True,False,Normal
565-91-4567,Cairo,1,Male,Health and beauty,10.75,8,4.3,90.3,3/15/2019,2:38:00 PM,86.0,4.3,6.2,False,True,False,False,Normal
380-60-5336,Alex,1,Female,Electronic accessories,40.26,10,20.13,422.73,2/24/2019,6:06:00 PM,402.6,20.13,5.0,True,False,False,True,Normal
815-04-6282,Giza,0,Female,Sports and travel,64.97,5,16.2425,341.0925,02-08-19,12:52:00 PM,324.85,16.2425,6.5,True,False,True,False,Member
674-56-6360,Alex,1,Male,Electronic accessories,95.15,1,4.7575,99.9075,3/22/2019,2:00:00 PM,95.15,4.7575,6.0,False,False,False,True,Normal
778-34-2523,Alex,0,Female,Electronic accessories,48.62,8,19.448,408.408,1/24/2019,10:57:00 AM,388.96,19.448,5.0,False,False,False,True,Member
499-27-7781,Cairo,1,Female,Food and beverages,53.21,8,21.284,446.964,3/14/2019,4:45:00 PM,425.68,21.284,5.0,False,True,False,False,Normal
477-59-2456,Giza,1,Female,Fashion accessories,45.44,7,15.904,333.984,1/23/2019,11:15:00 AM,318.08,15.904,9.2,False,False,True,False,Normal
832-51-6761,Alex,1,Male,Food and beverages,33.88,8,13.552,284.592,1/19/2019,8:29:00 PM,271.04,13.552,9.6,False,True,False,True,Normal
869-11-3082,Cairo,0,Male,Health and beauty,96.16,4,19.232,403.872,1/27/2019,8:03:00 PM,384.64,19.232,8.4,True,False,False,False,Member
190-59-3964,Cairo,0,Male,Food and beverages,47.16,5,11.79,247.59,02-03-19,2:35:00 PM,235.8,11.79,6.0,True,False,False,False,Member
366-43-6862,Cairo,1,Male,Electronic accessories,52.89,4,10.578,222.138,3/25/2019,4:32:00 PM,211.56,10.578,6.7,False,True,False,False,Normal
186-43-8965,Alex,0,Female,Home and lifestyle,47.68,2,4.768,100.128,2/24/2019,10:10:00 AM,95.36,4.768,4.1,True,False,False,True,Member
784-21-9238,Giza,0,Male,Sports and travel,10.17,1,0.5085,10.6785,02-07-19,2:15:00 PM,10.17,0.5085,5.9,False,False,True,False,Member
276-75-6884,Alex,1,Female,Health and beauty,68.71,3,10.3065,216.4365,03-04-19,10:05:00 AM,206.13,10.3065,8.7,False,False,False,True,Normal
109-86-4363,Cairo,0,Female,Sports and travel,60.08,7,21.028,441.588,2/14/2019,11:36:00 AM,420.56,21.028,4.5,True,False,False,False,Member
569-76-2760,Alex,0,Female,Sports and travel,22.01,4,4.402,92.442,1/29/2019,6:15:00 PM,88.04,4.402,6.6,True,False,False,True,Member
222-42-0244,Cairo,0,Female,Health and beauty,72.11,9,32.4495,681.4395,1/28/2019,1:53:00 PM,648.99,32.4495,7.7,True,False,False,False,Member
760-53-9233,Alex,0,Male,Fashion accessories,41.28,3,6.192,130.032,3/26/2019,6:37:00 PM,123.84,6.192,8.5,True,False,False,True,Member
538-22-0304,Giza,1,Male,Electronic accessories,64.95,10,32.475,681.975,3/24/2019,6:27:00 PM,649.5,32.475,5.2,False,False,True,False,Normal
416-17-9926,Alex,0,Female,Electronic accessories,74.22,10,37.11,779.31,01-01-19,2:42:00 PM,742.2,37.11,4.3,True,False,False,True,Member
237-44-6163,Alex,1,Male,Electronic accessories,10.56,8,4.224,88.704,1/24/2019,5:43:00 PM,84.48,4.224,7.6,False,False,False,True,Normal
636-17-0325,Cairo,1,Male,Health and beauty,62.57,4,12.514,262.794,2/25/2019,6:37:00 PM,250.28,12.514,9.5,False,False,False,False,Normal
343-75-9322,Cairo,0,Female,Sports and travel,11.85,8,4.74,99.54,01-09-19,4:34:00 PM,94.8,4.74,4.1,False,False,False,False,Member
528-14-9470,Alex,0,Male,Health and beauty,91.3,1,4.565,95.865,2/14/2019,2:42:00 PM,91.3,4.565,9.2,False,True,False,True,Member
427-45-9297,Cairo,0,Female,Home and lifestyle,40.73,7,14.2555,299.3655,03-12-19,11:01:00 AM,285.11,14.2555,5.4,False,True,False,False,Member
807-34-3742,Alex,1,Male,Fashion accessories,52.38,1,2.619,54.999,3/26/2019,7:44:00 PM,52.38,2.619,5.8,False,False,False,True,Normal
288-62-1085,Alex,0,Male,Fashion accessories,38.54,5,9.635,202.335,01-09-19,1:34:00 PM,192.7,9.635,5.6,False,True,False,True,Member
670-71-7306,Cairo,1,Male,Sports and travel,44.63,6,13.389,281.169,01-02-19,8:08:00 PM,267.78,13.389,5.1,True,False,False,False,Normal
660-29-7083,Giza,1,Male,Electronic accessories,55.87,10,27.935,586.635,1/15/2019,3:01:00 PM,558.7,27.935,5.8,False,False,True,False,Normal
271-77-8740,Giza,0,Female,Sports and travel,29.22,6,8.766,184.086,01-01-19,11:40:00 AM,175.32,8.766,5.0,False,True,True,False,Member
497-36-0989,Alex,1,Male,Fashion accessories,51.94,3,7.791,163.611,2/15/2019,3:21:00 PM,155.82,7.791,7.9,False,False,False,True,Normal
291-59-1384,Cairo,1,Male,Electronic accessories,60.3,1,3.015,63.315,2/28/2019,5:38:00 PM,60.3,3.015,6.0,False,False,False,False,Normal
860-73-6466,Alex,0,Female,Sports and travel,39.47,2,3.947,82.887,03-02-19,4:16:00 PM,78.94,3.947,5.0,True,False,False,True,Member
549-23-9016,Giza,0,Female,Food and beverages,14.87,2,1.487,31.227,2/13/2019,6:15:00 PM,29.74,1.487,8.9,True,False,True,False,Member
896-34-0956,Alex,1,Male,Fashion accessories,21.32,1,1.066,22.386,1/26/2019,12:43:00 PM,21.32,1.066,5.9,False,False,False,True,Normal
804-38-3935,Alex,0,Male,Electronic accessories,93.78,3,14.067,295.407,1/30/2019,11:32:00 AM,281.34,14.067,5.9,True,False,False,True,Member
585-90-0249,Alex,0,Male,Electronic accessories,73.26,1,3.663,76.923,1/27/2019,6:08:00 PM,73.26,3.663,9.7,False,True,False,True,Member
862-29-5914,Giza,1,Female,Sports and travel,22.38,1,1.119,23.499,1/30/2019,5:08:00 PM,22.38,1.119,8.6,True,False,True,False,Normal
845-94-6841,Giza,0,Female,Food and beverages,72.88,9,32.796,688.716,01-08-19,7:38:00 PM,655.92,32.796,4.0,False,False,True,False,Member
125-45-2293,Alex,1,Female,Fashion accessories,99.1,6,29.73,624.33,1/19/2019,1:11:00 PM,594.6,29.73,4.2,False,False,False,True,Normal
843-73-4724,Alex,1,Male,Fashion accessories,74.1,1,3.705,77.805,1/25/2019,11:05:00 AM,74.1,3.705,9.2,False,False,False,True,Normal
409-33-9708,Alex,1,Female,Fashion accessories,98.48,2,9.848,206.808,2/19/2019,10:12:00 AM,196.96,9.848,9.2,False,True,False,True,Normal
658-66-3967,Giza,1,Male,Health and beauty,53.19,7,18.6165,390.9465,1/14/2019,3:42:00 PM,372.33,18.6165,5.0,False,True,True,False,Normal
866-70-2814,Cairo,1,Female,Electronic accessories,52.79,10,26.395,554.295,2/25/2019,11:58:00 AM,527.9,26.395,10.0,False,True,False,False,Normal
160-22-2687,Alex,0,Female,Health and beauty,95.95,5,23.9875,503.7375,1/23/2019,2:21:00 PM,479.75,23.9875,8.8,False,True,False,True,Member
895-03-6665,Cairo,1,Female,Fashion accessories,36.51,9,16.4295,345.0195,2/16/2019,10:52:00 AM,328.59,16.4295,4.2,False,False,False,False,Normal
770-42-8960,Cairo,1,Male,Food and beverages,21.12,8,8.448,177.408,01-01-19,7:31:00 PM,168.96,8.448,6.3,False,False,False,False,Normal
748-45-2862,Alex,0,Female,Home and lifestyle,28.31,4,5.662,118.902,03-07-19,6:35:00 PM,113.24,5.662,8.2,False,False,False,True,Member
234-36-2483,Cairo,1,Male,Health and beauty,57.59,6,17.277,362.817,2/15/2019,1:51:00 PM,345.54,17.277,5.1,False,False,False,False,Normal
316-66-3011,Alex,0,Female,Food and beverages,47.63,9,21.4335,450.1035,1/23/2019,12:35:00 PM,428.67,21.4335,5.0,False,False,False,True,Member
848-95-6252,Giza,0,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2/20/2019,1:24:00 PM,86.27,4.3135,7.0,False,True,True,False,Member
840-76-5966,Alex,0,Male,Sports and travel,12.76,2,1.276,26.796,01-08-19,6:06:00 PM,25.52,1.276,7.8,False,True,False,True,Member
152-03-4217,Cairo,1,Female,Home and lifestyle,11.28,9,5.076,106.596,3/17/2019,11:55:00 AM,101.52,5.076,4.3,True,False,False,False,Normal
533-66-5566,Cairo,1,Female,Home and lifestyle,51.07,7,17.8745,375.3645,01-12-19,11:42:00 AM,357.49,17.8745,7.0,False,False,False,False,Normal
124-31-1458,Alex,0,Female,Electronic accessories,79.59,3,11.9385,250.7085,01-08-19,2:30:00 PM,238.77,11.9385,6.6,False,False,False,True,Member
176-78-1170,Giza,0,Male,Health and beauty,33.81,3,5.0715,106.5015,1/26/2019,3:11:00 PM,101.43,5.0715,7.3,False,True,True,False,Member
361-59-0574,Cairo,0,Male,Sports and travel,90.53,8,36.212,760.452,3/15/2019,2:48:00 PM,724.24,36.212,6.5,True,False,False,False,Member
101-81-4070,Giza,0,Female,Health and beauty,62.82,2,6.282,131.922,1/17/2019,12:36:00 PM,125.64,6.282,4.9,False,True,True,False,Member
631-34-1880,Giza,0,Male,Food and beverages,24.31,3,3.6465,76.5765,01-08-19,7:09:00 PM,72.93,3.6465,4.3,True,False,True,False,Member
852-82-2749,Alex,1,Male,Sports and travel,64.59,4,12.918,271.278,01-06-19,1:35:00 PM,258.36,12.918,9.3,False,True,False,True,Normal
873-14-6353,Alex,0,Male,Food and beverages,24.82,7,8.687,182.427,2/16/2019,10:33:00 AM,173.74,8.687,7.1,True,False,False,True,Member
584-66-4073,Giza,1,Male,Fashion accessories,56.5,1,2.825,59.325,3/13/2019,3:45:00 PM,56.5,2.825,9.6,False,True,True,False,Normal
544-55-9589,Cairo,0,Female,Electronic accessories,21.43,10,10.715,225.015,1/28/2019,11:51:00 AM,214.3,10.715,6.2,False,False,False,False,Member
166-19-2553,Alex,0,Male,Sports and travel,89.06,6,26.718,561.078,1/18/2019,5:26:00 PM,534.36,26.718,9.9,False,False,False,True,Member
737-88-5876,Alex,0,Male,Home and lifestyle,23.29,4,4.658,97.818,3/19/2019,11:52:00 AM,93.16,4.658,5.9,True,False,False,True,Member
154-87-7367,Giza,1,Male,Home and lifestyle,65.26,8,26.104,548.184,3/15/2019,2:04:00 PM,522.08,26.104,6.3,False,True,True,False,Normal
885-56-0389,Giza,0,Male,Fashion accessories,52.35,1,2.6175,54.9675,02-12-19,5:49:00 PM,52.35,2.6175,4.0,False,False,True,False,Member
608-05-3804,Cairo,0,Male,Electronic accessories,39.75,1,1.9875,41.7375,2/25/2019,8:19:00 PM,39.75,1.9875,6.1,False,False,False,False,Member
448-61-3783,Alex,1,Female,Electronic accessories,90.02,8,36.008,756.168,3/21/2019,4:08:00 PM,720.16,36.008,4.5,True,False,False,True,Normal
761-49-0439,Cairo,0,Female,Electronic accessories,12.1,8,4.84,101.64,1/19/2019,10:17:00 AM,96.8,4.84,8.6,False,True,False,False,Member
490-95-0021,Cairo,0,Female,Food and beverages,33.21,10,16.605,348.705,01-08-19,2:25:00 PM,332.1,16.605,6.0,False,True,False,False,Member
115-38-7388,Giza,0,Female,Fashion accessories,10.18,8,4.072,85.512,3/30/2019,12:51:00 PM,81.44,4.072,9.5,True,False,True,False,Member
311-13-6971,Cairo,0,Male,Sports and travel,31.99,10,15.995,335.895,2/20/2019,3:18:00 PM,319.9,15.995,9.9,True,False,False,False,Member
291-55-6563,Alex,0,Female,Home and lifestyle,34.42,6,10.326,216.846,3/30/2019,12:45:00 PM,206.52,10.326,7.5,False,True,False,True,Member
548-48-3156,Alex,0,Female,Food and beverages,83.34,2,8.334,175.014,3/19/2019,1:37:00 PM,166.68,8.334,7.6,False,False,False,True,Member
460-93-5834,Alex,1,Male,Sports and travel,45.58,7,15.953,335.013,1/13/2019,10:03:00 AM,319.06,15.953,5.0,False,False,False,True,Normal
325-89-4209,Alex,0,Male,Food and beverages,87.9,1,4.395,92.295,02-05-19,7:42:00 PM,87.9,4.395,6.7,False,True,False,True,Member
884-80-6021,Alex,0,Female,Electronic accessories,73.47,10,36.735,771.435,3/23/2019,1:14:00 PM,734.7,36.735,9.5,False,True,False,True,Member
137-74-8729,Giza,1,Female,Fashion accessories,12.19,8,4.876,102.396,3/13/2019,12:47:00 PM,97.52,4.876,6.8,False,True,True,False,Normal
880-46-5796,Alex,0,Male,Sports and travel,76.92,10,38.46,807.66,3/17/2019,7:53:00 PM,769.2,38.46,5.6,False,True,False,True,Member
